node;degree;strength;clustering_coefficient;average_path_length;betweenness_centrality;eigenvector_centrality;pagerank;pagerank_num
COR;19;33771.5;0.21637426900584794;3.948852640309649;0.0002663310633800527;0.003340502190966809;0.0007397286256931552;228.0
ONT;20;98515.0;0.9315789473684211;3.429914293613492;1.0742397733844157e-06;0.026688732086668103;0.0007285143021864488;229.0
LED;59;31954.5;0.26709526592635885;3.4011611833010784;0.0021973567147121563;0.054017956913678965;0.0007279541089046778;230.0
CBR;6;32132.0;0.7333333333333333;4.161459773292784;5.456388233795017e-06;0.0007162757996819781;0.0007131876691313715;231.0
AGP;47;68862.5;0.4939870490286771;3.400331766657451;0.0008563415357095517;0.06187205287260101;0.0007125581780037808;232.0
REK;23;23476.0;0.22529644268774704;3.325131324301908;0.006957723125200012;0.026997038700861176;0.0007110337628493225;233.0
SUV;15;2466.0;0.06666666666666667;4.418025988388167;0.004973900288950165;0.00013370772876297707;0.0007096388512573736;234.0
EBB;17;13463.0;0.23529411764705882;3.5311031241360245;0.0032937772621491894;0.009579335907872725;0.0007086780729168573;235.0
DLG;12;1664.0;0.06060606060606061;4.209565938623168;0.005787423858002565;0.00028464651226482306;0.0007069074906879908;236.0
HAK;37;57961.5;0.4804804804804805;3.747580868122754;9.131474400521151e-05;0.0062023556637582754;0.0007042726707089925;237.0
VCE;30;69035.5;0.664367816091954;3.334807851810893;0.000103214115444872;0.05199588729322203;0.000691785574411439;238.0
SFJ;10;3228.0;0.1111111111111111;3.8891346419684822;0.0071271964650001275;0.001872299453729123;0.0006899393975157316;239.0
MRU;31;28764.0;0.34623655913978496;3.199059994470556;0.004945935532791113;0.03515710816204267;0.0006861150312516481;240.0
CEB;16;42184.5;0.25;3.5709151230301353;0.001109219032580842;0.005887935629066658;0.000683471765601994;241.0
YXL;15;1735.0;0.10476190476190476;4.598838816698922;0.007705939757644745;0.0003293118280063135;0.0006814959654716742;242.0
RUN;13;23406.5;0.34615384615384615;3.458943876140448;0.0027375920003044293;0.008683831643836874;0.0006796546374833234;243.0
FOR;16;36180.0;0.3416666666666667;3.670445120265413;0.002398946741571882;0.007339790187476593;0.0006789639395771578;244.0
BLR;15;39692.5;0.4666666666666667;3.773569256289743;0.000123076290273283;0.0056024071527768695;0.0006772511983733397;245.0
ULN;20;3708.0;0.07894736842105263;3.623721316007741;0.0077574328536925636;0.005622812204206462;0.0006738351707002632;246.0
KCH;12;32375.0;0.3939393939393939;3.8280342825546034;0.000991151339975018;0.0027852791301268267;0.0006706397599585285;247.0
HKT;20;48340.0;0.3368421052631579;3.3151783245783797;0.0009767312795899259;0.01402968003293615;0.0006695328148195847;248.0
YRT;10;3182.5;0.13333333333333333;4.576444567320984;0.0031378599993290533;0.00025868003113373736;0.0006506470939489337;249.0
LPA;41;61539.5;0.39634146341463417;3.5413325960740947;0.0007963776602619605;0.038862735370353695;0.0006412237856001444;250.0
GKA;4;2012.0;1.0;4.738733757257395;0.0;3.152268029268047e-05;0.0006401023250745049;251.0
MDL;10;8600.0;0.24444444444444444;4.607962399778822;0.002213920153730417;0.00017614523370409503;0.0006342925344404538;252.0
KRT;29;14410.0;0.2955665024630542;3.558197401161183;0.00423694159111484;0.01572038189978844;0.0006305326788797184;253.0
DAM;46;32095.0;0.43285024154589374;3.3945258501520597;0.0012664613006995733;0.05238638363848153;0.0006303579918469472;254.0
MAG;6;1768.0;0.5333333333333333;4.7356925628974285;0.001111029385978862;3.207289876945778e-05;0.0006288874089582408;255.0
TIJ;22;50569.0;0.3593073593073593;3.6875863975670446;0.00015604264941863877;0.005224377015356396;0.0006278850478296966;256.0
YTH;17;3211.0;0.11764705882352941;4.603815316560685;0.004606213480076151;0.00027165482011870664;0.0006264517858828742;257.0
ABJ;28;25044.5;0.3544973544973545;3.4664086259330937;0.00095032790903621;0.024442918084092945;0.0006233111674946543;258.0
URC;25;21196.0;0.24;3.682886369919823;0.005649604263278233;0.007021455792464716;0.0006221663350467381;259.0
TUN;51;42973.5;0.483921568627451;3.373237489632292;0.0008828471293703243;0.0685909138142624;0.0006183173888183328;260.0
RNO;17;75352.0;0.8014705882352942;3.541056123859552;0.00016024713561760186;0.01856431029979604;0.0006179609348039099;261.0
ABZ;22;32727.5;0.2813852813852814;3.5836328448990877;0.003747922599096152;0.014687834896488752;0.0006109577139712284;262.0
GUM;22;41121.0;0.3246753246753247;3.5460326237213162;0.002978761760204591;0.007058255150243982;0.0006107275282274538;263.0
AMM;50;38564.0;0.4228571428571429;3.3345313795963505;0.0008292252772098349;0.057424212434284395;0.0006057185211042293;264.0
YFB;13;1979.0;0.05128205128205128;4.331766657450927;0.006237473048085367;0.0004840308538051288;0.0006010240115079875;265.0
LCE;11;7000.0;0.07272727272727272;4.802875311031241;0.004419151450500465;0.0004724164647739108;0.0006008456158522011;266.0
EAP;53;55660.5;0.4876632801161103;3.42632015482444;0.00023545466093594894;0.06829114938400892;0.0005952856088655312;267.0
SKG;30;43102.0;0.5126436781609195;3.44899087641692;0.0006623225767526287;0.043685440068870755;0.0005936542535979027;268.0
WUH;41;45247.0;0.4060975609756098;3.73126900746475;0.0007276303790816875;0.006403762428746596;0.0005927395083826818;269.0
PBI;25;78863.5;0.7166666666666667;3.5532209012994196;8.689409777240043e-05;0.03254861999553992;0.0005908979116887231;270.0
BFS;18;56586.0;0.43790849673202614;3.6063035664915675;5.250835807260386e-05;0.01315305262843769;0.0005866434039229509;271.0
HRE;19;16342.5;0.25146198830409355;3.473043959082112;0.0016098119432524077;0.011944236974778723;0.0005860958850780201;272.0
WWK;6;1500.0;0.26666666666666666;4.739010229471938;0.004139344937942881;3.0962140535130367e-05;0.0005849226153358191;273.0
PMO;16;51248.0;0.325;3.7589162289189937;0.00032272271829556843;0.010530358637697725;0.0005827261166447243;274.0
UPG;11;17043.0;0.2727272727272727;3.9106994747027923;0.003794764765351071;0.0013822622103186648;0.0005782929097071886;275.0
SAH;30;15658.0;0.3563218390804598;3.5192148189106995;0.0017275724492955803;0.019243366355787446;0.0005750879852755049;276.0
SON;9;955.0;0.25;5.0713298313519495;0.003315077196098724;1.9141627011678172e-05;0.0005744684567200539;277.0
BUF;24;79575.5;0.7681159420289855;3.569256289742881;9.205167795793121e-05;0.029888819251533288;0.0005713378342595982;278.0
JAX;26;80974.5;0.8092307692307692;3.556815040088471;9.746920309431223e-05;0.03373222492821732;0.0005694801962472433;279.0
PVD;27;79203.5;0.6809116809116809;3.5507326513685373;0.00046979296792954393;0.03263745365675764;0.000565909342709155;280.0
LCA;48;39905.5;0.4671985815602837;3.3842963782139894;0.0003374947171974898;0.06205742870694242;0.0005594842381457911;281.0
BLQ;28;53951.0;0.5793650793650794;3.468343931434891;8.035125116813324e-05;0.04322882625863019;0.0005514926519504813;282.0
BEY;43;38421.5;0.5503875968992248;3.3010782416367155;0.0002625504702635088;0.057246650425480806;0.0005486098391896839;283.0
YYT;10;16245.5;0.3111111111111111;3.5073265136853746;0.010409046293438168;0.0069922952985455806;0.0005462903464143932;284.0
DLC;33;45434.0;0.44507575757575757;3.623444843793199;0.0002092197162104114;0.009101956636638583;0.0005441209735796199;285.0
MYY;13;15038.0;0.24358974358974358;3.994747027923694;0.0024577948812224996;0.0011214055782087365;0.0005411260524631634;286.0
CKG;41;41161.0;0.41829268292682925;3.6157036217860106;0.00041678273838283825;0.008750640318255834;0.0005374699483941518;287.0
CTA;16;55073.0;0.6916666666666667;3.5803151783245784;1.454608800847499e-06;0.024711437330151142;0.0005374341254368346;288.0
ALA;29;16207.0;0.3078817733990148;3.2864252142659662;0.002848944125986671;0.02671549076547762;0.0005353182386827654;289.0
LUN;13;7921.5;0.24358974358974358;3.9729057229748412;0.0023498139999384962;0.0020854376288507843;0.0005346573935447541;290.0
TRN;23;51490.0;0.5138339920948617;3.4959911528891348;0.00011572517223258286;0.034634025249678485;0.0005330638946425336;291.0
HAN;17;24370.0;0.34558823529411764;3.477467514514791;0.0023360864607958813;0.009524022529432673;0.0005328425996336465;292.0
YQB;16;13879.0;0.23333333333333334;3.6087918164224497;0.007491389138861351;0.009262215628113149;0.0005320478499815696;293.0
BKO;19;11414.5;0.26900584795321636;3.647497926458391;0.004518905996290624;0.007056062865537103;0.0005310832781033358;294.0
TSV;8;11661.0;0.2857142857142857;4.321260713298313;0.0012165655704075215;0.0003006029549689527;0.0005284491482215168;295.0
PEN;14;37892.0;0.5384615384615384;3.546585568150401;0.0001175395085897933;0.008102405168150646;0.0005279320561377815;296.0
HGH;28;44807.0;0.6322751322751323;3.751451479126348;2.2696557730585004e-05;0.005145767771881774;0.0005273291367173929;297.0
BUR;10;70993.0;0.9111111111111111;3.670998064694498;5.2291647198580104e-08;0.01034465693392123;0.0005265893523350456;298.0
CGB;12;11476.0;0.18181818181818182;4.085153442079071;0.004942360042547503;0.001085784965991984;0.000521751998463644;299.0
ORN;17;18235.5;0.3235294117647059;3.6715510091235832;0.0005777385211755676;0.008542015499644973;0.0005202097566106837;300.0
FIH;20;7483.0;0.28421052631578947;3.732098424108377;0.0034750190258634366;0.006684678191445953;0.0005195572782945769;301.0
CNX;14;30087.0;0.23076923076923078;3.66436273154548;0.00262582400041299;0.004002514809658695;0.0005193831929452833;302.0
DLA;18;12955.0;0.48366013071895425;3.502626486038153;0.0011331900473218893;0.015302064712032501;0.0005193488407154742;303.0
PNH;16;22618.0;0.275;3.614597732927841;0.00277065577822991;0.005662627565969982;0.0005176395200181887;304.0
YYR;11;2728.0;0.09090909090909091;4.492397014100083;0.0065535075409856505;0.00014051794493063243;0.0005148178733397281;305.0
YVQ;5;2029.0;0.3;5.414708321813658;0.0010652287560237387;5.386461734345178e-06;0.0005133322765768413;306.0
NAP;23;51185.5;0.6205533596837944;3.492949958529168;5.316875050772273e-05;0.03430606358103611;0.0005077044720524918;307.0
MBJ;30;40678.5;0.4160919540229885;3.273154547967929;0.002019295430956845;0.037541037937067534;0.0005073153893964738;308.0
KJA;20;14299.0;0.26842105263157895;3.6604921205418854;0.0014335722044904239;0.006475060599669462;0.000501849589310506;309.0
GZO;7;380.0;0.2857142857142857;5.282831075476914;0.0016581451650392323;4.4192237324395255e-06;0.0005015082076670525;310.0
SHE;29;39891.5;0.46798029556650245;3.651092065247443;0.0001455430426597857;0.0073425977164462185;0.0005007311462483376;311.0
OOL;7;22661.0;0.6666666666666666;4.162289189936411;6.583577981534673e-05;0.0006628832590251678;0.0004997174115661989;312.0
GUA;17;29702.5;0.4852941176470588;3.4664086259330937;0.0012241774679258735;0.01573570819840331;0.0004982510435409542;313.0
CSX;31;39894.0;0.5806451612903226;3.745922034835499;5.637679366068737e-05;0.005873049201468886;0.0004962346162947105;314.0
TIP;29;16580.0;0.45320197044334976;3.4429084876969864;0.002621356382841143;0.034861615738651285;0.0004957440202790972;315.0
BOI;17;49483.0;0.6470588235294118;3.582526956040918;0.0003164327752757957;0.01523065047125447;0.0004947063587291186;316.0
YEV;8;1591.0;0.10714285714285714;5.359966823334255;0.0021067409987321583;6.59203258049676e-06;0.0004923520531008725;317.0
GEG;16;47121.0;0.6666666666666666;3.611556538567874;4.937608817046124e-05;0.013913621376845672;0.0004868448627878683;318.0
SXM;28;27251.0;0.2857142857142857;3.426043682609898;0.0018976652398530868;0.01825879816839763;0.00048476579559033885;319.0
SDF;26;68105.0;0.9107692307692308;3.5407796516450096;5.736575129297434e-06;0.03707996784325699;0.0004842377677480232;320.0
KWL;25;40896.5;0.6733333333333333;3.6707215924799557;3.278285966314133e-05;0.006521621657120355;0.00048376127870257185;321.0
RGL;8;8803.0;0.2857142857142857;4.103400608238872;0.002023413908148579;0.0006946844039535173;0.00048251530090929443;322.0
PTP;19;23227.5;0.21637426900584794;3.5546032623721318;0.0024386398835609174;0.008270029270342791;0.00048175226243530385;323.0
ANF;5;23297.5;0.5;4.493779375172795;8.410382632651614e-07;0.0003401587230538449;0.0004816521399878886;324.0
YQT;13;9181.0;0.19230769230769232;3.77661045064971;0.0065619971519221155;0.004157386380265536;0.00047845901095316544;325.0
OMA;19;62127.5;0.9005847953216374;3.451479126347802;1.0467918366232355e-05;0.027868317302494196;0.0004746828265117353;326.0
GUR;9;668.5;0.16666666666666666;4.738733757257395;0.004425601638206541;3.298271974034153e-05;0.0004743383959081082;327.0
BOD;25;39365.0;0.5766666666666667;3.5349737351396184;4.2795328777551434e-05;0.025933692410575263;0.00046443404665941684;328.0
SAL;15;28823.5;0.49523809523809526;3.478573403372961;0.0003227628877325018;0.015343873947435208;0.0004631675879453131;329.0
TAO;35;39514.0;0.4890756302521008;3.6195742327896046;0.000350826000741508;0.009288069008974283;0.00046204025677430157;330.0
LIH;6;45365.0;1.0;3.66436273154548;0.0;0.00497880195281034;0.0004614754209427037;331.0
HYD;12;23626.0;0.45454545454545453;3.8766933923140723;0.00015686690583575767;0.0034380216717957188;0.0004597241611130886;332.0
DKR;25;16115.0;0.3333333333333333;3.3679845175559855;0.002592736720931752;0.02399070189572909;0.0004576986630945231;333.0
KMA;5;625.0;0.1;4.739839646115565;0.0028520790786264174;3.0323055063532118e-05;0.0004570009813523428;334.0
ELP;15;60758.0;0.6761904761904762;3.5667680398119987;3.661472023508842e-05;0.015638595546696756;0.0004560704714991606;335.0
MAR;12;22829.0;0.36363636363636365;3.9933646668509817;0.0006114254751900153;0.003116366445777737;0.0004558813104678953;336.0
FMY;26;59885.0;0.7846153846153846;3.3660492120541887;9.990547397761365e-05;0.03975357328886106;0.00045267090509104894;337.0
TKJ;7;104.0;0.14285714285714285;4.893558197401161;0.002762887152849988;2.6320933422654195e-05;0.00044870656459646935;338.0
FOC;28;38258.0;0.6375661375661376;3.752280895769975;9.662395178953597e-06;0.005625813075237245;0.00044855227744825156;339.0
PMV;13;18790.0;0.16666666666666666;4.20293060547415;0.00041304845451897585;0.0018638501236106979;0.00044782845436684167;340.0
MHD;17;13967.0;0.20588235294117646;3.941387890517003;0.0002286399330158415;0.0038540527125904087;0.0004477562412506611;341.0
ZAG;25;25774.5;0.57;3.4636439037876694;0.0012578635381838245;0.0391107677725051;0.000446679493566416;342.0
LPB;9;12798.5;0.2777777777777778;4.004147083218137;0.001471500293301355;0.0022217748140238784;0.00044665288531637763;343.0
MED;17;23522.0;0.38235294117647056;3.8280342825546034;0.0001428826382731625;0.009561232191028316;0.00044564397013724703;344.0
HEH;9;5651.0;0.3611111111111111;4.6112800663533315;0.0002792939781271252;0.00010962147041716884;0.0004455950096214219;345.0
TUL;15;60543.0;0.9333333333333333;3.5476914570085705;4.079549554223501e-06;0.019948086041824464;0.0004453504246785748;346.0
HID;9;1244.0;0.19444444444444445;4.4603262372131605;0.004140587684236652;8.861366818426424e-05;0.000440571664407048;347.0
SDQ;22;33917.0;0.4458874458874459;3.392867016864805;0.0010117553655222538;0.023351617952243497;0.00043941419872287903;348.0
HIJ;14;48966.0;0.5824175824175825;3.5457561515067737;0.00011376111241373293;0.006538944089738158;0.00043906489897139697;349.0
BPN;9;11130.0;0.25;3.9126347802045895;0.005036423461217536;0.0013916447758611974;0.0004384923720148504;350.0
KMI;9;50397.0;0.6388888888888888;3.771357478573403;3.6478839913918375e-07;0.0033653907092851573;0.0004382762029178123;351.0
NUE;41;40470.5;0.5402439024390244;3.4733204312966546;0.00010067953502518553;0.05028593606676671;0.00043728012882089277;352.0
ANI;9;587.0;0.08333333333333333;4.209565938623168;0.005514585948197753;0.0002845664857166492;0.00043568806964029125;353.0
TUS;17;55033.5;0.8529411764705882;3.43876140447885;2.239656466767578e-05;0.021641534673280026;0.0004328700810543437;354.0
OKC;12;57848.5;0.9848484848484849;3.6881393419961293;2.736246112667847e-07;0.016681192701220926;0.0004328004525821006;355.0
SID;15;9615.0;0.3238095238095238;3.376278683992259;0.0036437619959765687;0.019597898098219352;0.00043270790749829375;356.0
KOA;10;43206.0;0.5555555555555556;3.53967376278684;0.00015709602332960953;0.006333931585293866;0.0004317251908964152;357.0
BRW;6;2493.0;0.26666666666666666;4.20182471661598;0.0019304634870249925;0.00030481538628722085;0.0004299392195524818;358.0
NKG;32;34597.5;0.47580645161290325;3.7506220624827207;0.00012590517794436215;0.0054139338284757005;0.000429801414725619;359.0
RIC;21;57618.0;0.9142857142857143;3.557367984517556;1.1777722334468141e-05;0.031741422482153545;0.0004277236518072614;360.0
BHM;26;59791.0;0.7507692307692307;3.5703621786010507;1.896270369725329e-05;0.03207406743680388;0.00042768732634273;361.0
HMO;21;33576.5;0.38571428571428573;3.638650815593033;0.0007092563769978098;0.00886402907044322;0.000426510670658866;362.0
